inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url
3102	NL-HaNA_1.01.02_3102_0014-text_region-3681-2726-679-168		14	27	1579	1	13.0	0		start			NL-HaNA_1.01.02_3102_0014	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0014
3102	NL-HaNA_1.01.02_3102_0015-text_region-2641-158-589-172		15	29	1579	1	13.0	0		header			NL-HaNA_1.01.02_3102_0015	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0015
3102	NL-HaNA_1.01.02_3102_0016-text_region-925-209-1264-131		16	30	1579	1	14.0	0		start			NL-HaNA_1.01.02_3102_0016	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0016
3102	NL-HaNA_1.01.02_3102_0016-text_region-2897-169-866-163		16	31	1579	1	14.0	0		header			NL-HaNA_1.01.02_3102_0016	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0016
3102	NL-HaNA_1.01.02_3102_0016-text_region-3711-1622-738-207		16	31	1579	1	15.0	0		start			NL-HaNA_1.01.02_3102_0016	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0016
3102		NL-HaNA_1.01.02_3102_0017-line-1260-1246-737-204	17	32	1579	1	16.0	0		start	unrecognized_start_verso	16	NL-HaNA_1.01.02_3102_0017	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0017
3102	NL-HaNA_1.01.02_3102_0017-text_region-2785-117-480-169		17	33	1579	1	16.0	0		header			NL-HaNA_1.01.02_3102_0017	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0017
3102	NL-HaNA_1.01.02_3102_0017-text_region-3774-2226-517-175		17	33	1579	1	16.0	0		start			NL-HaNA_1.01.02_3102_0017	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0017
3102	NL-HaNA_1.01.02_3102_0018-text_region-840-597-1452-205		18	34	1579	1	17.0	0		start			NL-HaNA_1.01.02_3102_0018	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0018
3102	NL-HaNA_1.01.02_3102_0018-text_region-924-2526-1420-137		18	34	1579	1	17.0	0		start			NL-HaNA_1.01.02_3102_0018	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0018
3102	NL-HaNA_1.01.02_3102_0018-text_region-2874-120-559-166		18	35	1579	1	18.0	0		header			NL-HaNA_1.01.02_3102_0018	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0018
3102	NL-HaNA_1.01.02_3102_0018-text_region-3277-2663-1363-394		18	35	1579	1	18.0	0		start			NL-HaNA_1.01.02_3102_0018	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0018
3102	NL-HaNA_1.01.02_3102_0018-text_region-3684-1435-652-191		18	35	1579	1	19.0	0		start			NL-HaNA_1.01.02_3102_0018	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0018
3102	NL-HaNA_1.01.02_3102_0019-text_region-2839-120-519-191		19	37	1579	1	19.0	0		header			NL-HaNA_1.01.02_3102_0019	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0019
3102	NL-HaNA_1.01.02_3102_0019-text_region-3307-496-1353-124		19	37	1579	1	19.0	0		start			NL-HaNA_1.01.02_3102_0019	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0019
3102	NL-HaNA_1.01.02_3102_0019-text_region-3258-792-1352-321		19	37	1579	1	20.0	0		start			NL-HaNA_1.01.02_3102_0019	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0019
3102	NL-HaNA_1.01.02_3102_0020-text_region-874-420-1229-184		20	38	1579	1	20.0	0		start			NL-HaNA_1.01.02_3102_0020	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0020
3102	NL-HaNA_1.01.02_3102_0020-text_region-1274-2229-792-171		20	38	1579	1	21.0	0		start			NL-HaNA_1.01.02_3102_0020	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0020
3102	NL-HaNA_1.01.02_3102_0020-text_region-2828-111-722-83		20	39	1579	1	21.0	0		header			NL-HaNA_1.01.02_3102_0020	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0020
3102	NL-HaNA_1.01.02_3102_0020-text_region-3209-2147-1411-207		20	39	1579	1	21.0	0		start			NL-HaNA_1.01.02_3102_0020	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0020
3102	NL-HaNA_1.01.02_3102_0021-text_region-1318-820-834-170		21	40	1579	1	22.0	0		start			NL-HaNA_1.01.02_3102_0021	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0021
3102	NL-HaNA_1.01.02_3102_0021-text_region-2709-109-990-102		21	41	1579	1	22.0	0		header			NL-HaNA_1.01.02_3102_0021	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0021
3102	NL-HaNA_1.01.02_3102_0021-text_region-3610-1394-533-154		21	41	1579	1	22.0	0		start			NL-HaNA_1.01.02_3102_0021	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0021
3102	NL-HaNA_1.01.02_3102_0022-text_region-904-2839-1408-179		22	42	1579	1	23.0	0		start			NL-HaNA_1.01.02_3102_0022	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0022
3102	NL-HaNA_1.01.02_3102_0022-text_region-2590-87-612-196		22	43	1579	1	22.0	0		header			NL-HaNA_1.01.02_3102_0022	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0022
3102	NL-HaNA_1.01.02_3102_0023-text_region-1188-1351-990-210		23	44	1579	1	24.0	0		start			NL-HaNA_1.01.02_3102_0023	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0023
3102	NL-HaNA_1.01.02_3102_0023-text_region-2666-139-559-166		23	45	1579	1	24.0	0		header			NL-HaNA_1.01.02_3102_0023	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0023
3102	NL-HaNA_1.01.02_3102_0024-text_region-1211-202-817-119		24	46	1579	1	25.0	0		start			NL-HaNA_1.01.02_3102_0024	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0024
3102	NL-HaNA_1.01.02_3102_0024-text_region-1140-2076-888-519		24	46	1579	1	26.0	0		start			NL-HaNA_1.01.02_3102_0024	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0024
3102	NL-HaNA_1.01.02_3102_0024-text_region-2754-121-621-138		24	47	1579	1	26.0	0		header			NL-HaNA_1.01.02_3102_0024	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0024
3102	NL-HaNA_1.01.02_3102_0025-text_region-1218-2837-1017-183		25	48	1579	1	27.0	0		start			NL-HaNA_1.01.02_3102_0025	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0025
3102	NL-HaNA_1.01.02_3102_0025-text_region-2873-112-569-170		25	49	1579	1	27.0	0		header			NL-HaNA_1.01.02_3102_0025	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0025
3102	NL-HaNA_1.01.02_3102_0026-text_region-1247-2475-1086-265		26	50	1579	1	28.0	0		start			NL-HaNA_1.01.02_3102_0026	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0026
3102	NL-HaNA_1.01.02_3102_0026-text_region-2774-116-539-138		26	51	1579	1	28.0	0		header			NL-HaNA_1.01.02_3102_0026	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0026
3102	NL-HaNA_1.01.02_3102_0027-text_region-1323-878-934-208		27	52	1579	1	29.0	0		start			NL-HaNA_1.01.02_3102_0027	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0027
3102	NL-HaNA_1.01.02_3102_0027-text_region-2890-132-548-122		27	53	1579	1	29.0	0		header			NL-HaNA_1.01.02_3102_0027	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0027
3102	NL-HaNA_1.01.02_3102_0028-text_region-1433-2828-997-125		28	54	1579	1	30.0	0		start			NL-HaNA_1.01.02_3102_0028	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0028
3102	NL-HaNA_1.01.02_3102_0028-text_region-2777-134-569-139		28	55	1579	1	30.0	0		header			NL-HaNA_1.01.02_3102_0028	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0028
3102	NL-HaNA_1.01.02_3102_0028-text_region-3734-2704-468-156		28	55	1579	1	30.0	0		start			NL-HaNA_1.01.02_3102_0028	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0028
3102	NL-HaNA_1.01.02_3102_0029-text_region-1222-1860-1120-247		29	56	1579	1	31.0	0		start			NL-HaNA_1.01.02_3102_0029	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0029
3102	NL-HaNA_1.01.02_3102_0029-text_region-3425-1891-1190-429		29	57	1579	2	1.0	0		start			NL-HaNA_1.01.02_3102_0029	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0029
3102	NL-HaNA_1.01.02_3102_0029-text_region-2762-143-568-166		29	57	1579	1	31.0	0		header			NL-HaNA_1.01.02_3102_0029	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0029
3102	NL-HaNA_1.01.02_3102_0030-text_region-1229-730-728-225		30	58	1579	2	2.0	0		start			NL-HaNA_1.01.02_3102_0030	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0030
3102	NL-HaNA_1.01.02_3102_0030-text_region-1224-2805-1039-209		30	58	1579	2	3.0	0		start			NL-HaNA_1.01.02_3102_0030	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0030
3102	NL-HaNA_1.01.02_3102_0030-text_region-2627-138-602-138		30	59	1579	2	3.0	0		header			NL-HaNA_1.01.02_3102_0030	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0030
3102	NL-HaNA_1.01.02_3102_0031-text_region-1287-226-948-182		31	60	1579	2	4.0	0		start			NL-HaNA_1.01.02_3102_0031	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0031
3102	NL-HaNA_1.01.02_3102_0031-text_region-3133-166-1092-181		31	61	1579	2	5.0	0		start			NL-HaNA_1.01.02_3102_0031	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0031
3102	NL-HaNA_1.01.02_3102_0032-text_region-1234-1446-936-224		32	62	1579	2	6.0	0		start			NL-HaNA_1.01.02_3102_0032	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0032
3102	NL-HaNA_1.01.02_3102_0032-text_region-2642-131-574-136		32	63	1579	2	6.0	0		header			NL-HaNA_1.01.02_3102_0032	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0032
3102	NL-HaNA_1.01.02_3102_0033-text_region-1001-185-1258-125		33	64	1579	2	7.0	0		start			NL-HaNA_1.01.02_3102_0033	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0033
3102	NL-HaNA_1.01.02_3102_0033-text_region-3474-2828-938-191		33	65	1579	2	8.0	0		start			NL-HaNA_1.01.02_3102_0033	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0033
3102	NL-HaNA_1.01.02_3102_0034-text_region-1126-1554-1209-440		34	66	1579	2	9.0	0		start			NL-HaNA_1.01.02_3102_0034	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0034
3102	NL-HaNA_1.01.02_3102_0034-text_region-2630-136-493-174		34	67	1579	2	9.0	0		header			NL-HaNA_1.01.02_3102_0034	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0034
3102	NL-HaNA_1.01.02_3102_0035-text_region-1192-1453-869-150		35	68	1579	2	10.0	0		start			NL-HaNA_1.01.02_3102_0035	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0035
3102	NL-HaNA_1.01.02_3102_0035-text_region-3031-116-743-78		35	69	1579	2	10.0	0		header			NL-HaNA_1.01.02_3102_0035	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0035
3102	NL-HaNA_1.01.02_3102_0036-text_region-1021-171-1240-185		36	70	1579	2	11.0	0		start			NL-HaNA_1.01.02_3102_0036	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0036
3102	NL-HaNA_1.01.02_3102_0036-text_region-2599-122-635-161		36	71	1579	2	11.0	0		header			NL-HaNA_1.01.02_3102_0036	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0036
3102	NL-HaNA_1.01.02_3102_0036-text_region-3554-2316-869-204		36	71	1579	2	12.0	0		start			NL-HaNA_1.01.02_3102_0036	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0036
3102	NL-HaNA_1.01.02_3102_0037-text_region-3132-134-975-60		37	73	1579	2	12.0	0		header			NL-HaNA_1.01.02_3102_0037	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0037
3102	NL-HaNA_1.01.02_3102_0037-text_region-3522-1516-991-232		37	73	1579	2	13.0	0		start			NL-HaNA_1.01.02_3102_0037	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0037
3102	NL-HaNA_1.01.02_3102_0038-text_region-2741-127-555-154		38	75	1579	2	13.0	0		header			NL-HaNA_1.01.02_3102_0038	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0038
3102	NL-HaNA_1.01.02_3102_0038-text_region-3591-1130-787-157		38	75	1579	2	14.0	0		start			NL-HaNA_1.01.02_3102_0038	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0038
3102	NL-HaNA_1.01.02_3102_0039-text_region-982-176-1287-184		39	76	1579	2	15.0	0		start			NL-HaNA_1.01.02_3102_0039	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0039
3102	NL-HaNA_1.01.02_3102_0039-text_region-1228-2794-916-168		39	76	1579	2	16.0	0		start			NL-HaNA_1.01.02_3102_0039	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0039
3102	NL-HaNA_1.01.02_3102_0039-text_region-2672-146-566-147		39	77	1579	2	16.0	0		header			NL-HaNA_1.01.02_3102_0039	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0039
3102		NL-HaNA_1.01.02_3102_0040-line-1395-1946-532-208	40	78	1579	2	16.0	0		start			NL-HaNA_1.01.02_3102_0040	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0040
3102	NL-HaNA_1.01.02_3102_0040-text_region-3396-185-928-177		40	79	1579	2	17.0	0		start			NL-HaNA_1.01.02_3102_0040	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0040
3102	NL-HaNA_1.01.02_3102_0041-text_region-1254-2621-966-204		41	80	1579	2	18.0	0		start			NL-HaNA_1.01.02_3102_0041	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0041
3102	NL-HaNA_1.01.02_3102_0041-text_region-2775-135-535-149		41	81	1579	2	18.0	0		header			NL-HaNA_1.01.02_3102_0041	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0041
3102	NL-HaNA_1.01.02_3102_0041-text_region-3479-2155-903-173		41	81	1579	2	19.0	0		start			NL-HaNA_1.01.02_3102_0041	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0041
3102	NL-HaNA_1.01.02_3102_0042-text_region-1001-2026-1193-120		42	82	1579	2	20.0	0		start			NL-HaNA_1.01.02_3102_0042	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0042
3102	NL-HaNA_1.01.02_3102_0042-text_region-2558-134-532-156		42	83	1579	2	20.0	0		header			NL-HaNA_1.01.02_3102_0042	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0042
3102	NL-HaNA_1.01.02_3102_0042-text_region-3522-2565-948-162		42	83	1579	2	21.0	0		start			NL-HaNA_1.01.02_3102_0042	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0042
3102	NL-HaNA_1.01.02_3102_0043-text_region-2673-134-531-120		43	85	1579	2	21.0	0		header			NL-HaNA_1.01.02_3102_0043	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0043
3102	NL-HaNA_1.01.02_3102_0043-text_region-3589-1853-1033-222		43	85	1579	2	22.0	0		start			NL-HaNA_1.01.02_3102_0043	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3102/file/NL-HaNA_1.01.02_3102_0043
