inv_num	text_region_id	line_ids	scan_num	page_num	year	month_num	day_num	second_session	check	date_type	unrecognized_type	session_day_num	scan_id	scan_viewer_url
3104	NL-HaNA_1.01.02_3104_0012-text_region-3264-1116-1385-425		12.0	23	1580	1.0	19.0	0		start			NL-HaNA_1.01.02_3104_12.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_12.0
3104	NL-HaNA_1.01.02_3104_0012-text_region-3678-2772-816-231		12.0	23	1580	1.0	20.0	0		start			NL-HaNA_1.01.02_3104_12.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_12.0
3104	NL-HaNA_1.01.02_3104_0013-text_region-943-2434-1279-338		13.0	24	1580	1.0	21.0	0		start			NL-HaNA_1.01.02_3104_13.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_13.0
3104	NL-HaNA_1.01.02_3104_0013-text_region-2629-148-576-153		13.0	25	1580	1.0	21.0	0		header			NL-HaNA_1.01.02_3104_13.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_13.0
3104	NL-HaNA_1.01.02_3104_0013-text_region-3247-1231-1504-298		13.0	25	1580	1.0	22.0	0		start			NL-HaNA_1.01.02_3104_13.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_13.0
3104	NL-HaNA_1.01.02_3104_0013-text_region-3711-2712-1016-274		13.0	25	1580	1.0	23.0	0		start			NL-HaNA_1.01.02_3104_13.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_13.0
3104	NL-HaNA_1.01.02_3104_0014-text_region-914-1579-1401-236		14.0	26	1580	1.0	24.0	0		start			NL-HaNA_1.01.02_3104_14.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_14.0
3104	NL-HaNA_1.01.02_3104_0014-text_region-2677-86-586-145		14.0	27	1580	1.0	24.0	0		header			NL-HaNA_1.01.02_3104_14.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_14.0
3104	NL-HaNA_1.01.02_3104_0014-text_region-3582-994-932-264		14.0	27	1580	1.0	25.0	0		start			NL-HaNA_1.01.02_3104_14.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_14.0
3104	NL-HaNA_1.01.02_3104_0015-text_region-1186-145-820-205		15.0	28	1580	1.0	26.0	0		start			NL-HaNA_1.01.02_3104_15.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_15.0
3104	NL-HaNA_1.01.02_3104_0015-text_region-1327-1997-906-248		15.0	28	1580	1.0	27.0	0		start			NL-HaNA_1.01.02_3104_15.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_15.0
3104	NL-HaNA_1.01.02_3104_0015-text_region-2618-132-587-164		15.0	29	1580	1.0	27.0	0		header			NL-HaNA_1.01.02_3104_15.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_15.0
3104	NL-HaNA_1.01.02_3104_0015-text_region-3159-814-1337-258		15.0	29	1580	1.0	28.0	0		start			NL-HaNA_1.01.02_3104_15.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_15.0
3104	NL-HaNA_1.01.02_3104_0015-text_region-3198-2358-1508-341		15.0	29	1580	1.0	29.0	0		start			NL-HaNA_1.01.02_3104_15.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_15.0
3104	NL-HaNA_1.01.02_3104_0016-text_region-1385-202-604-187		16.0	30	1580	1.0	30.0	0		start			NL-HaNA_1.01.02_3104_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_16.0
3104	NL-HaNA_1.01.02_3104_0016-text_region-1017-2722-1236-215		16.0	30	1580	1.0	31.0	0		start			NL-HaNA_1.01.02_3104_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_16.0
3104	NL-HaNA_1.01.02_3104_0016-text_region-3507-210-984-257		16.0	31	1580	2.0	1.0	0	start_in_header_position	start			NL-HaNA_1.01.02_3104_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_16.0
3104	NL-HaNA_1.01.02_3104_0016-text_region-3336-1389-1230-325		16.0	31	1580	2.0	2.0	0		start			NL-HaNA_1.01.02_3104_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_16.0
3104	NL-HaNA_1.01.02_3104_0016-text_region-3531-2118-868-273		16.0	31	1580	2.0	3.0	0		start			NL-HaNA_1.01.02_3104_16.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_16.0
3104	NL-HaNA_1.01.02_3104_0017-text_region-1319-2000-842-267		17.0	32	1580	2.0	4.0	0		start			NL-HaNA_1.01.02_3104_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_17.0
3104	NL-HaNA_1.01.02_3104_0017-text_region-3169-572-1530-209		17.0	33	1580	2.0	5.0	0		start			NL-HaNA_1.01.02_3104_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_17.0
3104	NL-HaNA_1.01.02_3104_0017-text_region-3647-1393-914-283		17.0	33	1580	2.0	6.0	0		start			NL-HaNA_1.01.02_3104_17.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_17.0
3104	NL-HaNA_1.01.02_3104_0018-text_region-865-2007-1434-364		18.0	34	1580	2.0	7.0	0		start			NL-HaNA_1.01.02_3104_18.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_18.0
3104	NL-HaNA_1.01.02_3104_0018-text_region-865-2605-1523-233		18.0	34	1580	2.0	8.0	0		start			NL-HaNA_1.01.02_3104_18.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_18.0
3104	NL-HaNA_1.01.02_3104_0018-text_region-3118-199-1471-229		18.0	35	1580	2.0	9.0	0	start_in_header_position	start			NL-HaNA_1.01.02_3104_18.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_18.0
3104	NL-HaNA_1.01.02_3104_0018-text_region-3524-1062-726-237		18.0	35	1580	2.0	10.0	0		start			NL-HaNA_1.01.02_3104_18.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_18.0
3104	NL-HaNA_1.01.02_3104_0018-text_region-3558-2367-890-307		18.0	35	1580	2.0	11.0	0		start			NL-HaNA_1.01.02_3104_18.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_18.0
3104	NL-HaNA_1.01.02_3104_0019-text_region-913-2015-1414-355		19.0	36	1580	2.0	12.0	0		start			NL-HaNA_1.01.02_3104_19.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_19.0
3104	NL-HaNA_1.01.02_3104_0019-text_region-2609-86-616-149		19.0	37	1580	2.0	12.0	0		header			NL-HaNA_1.01.02_3104_19.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_19.0
3104	NL-HaNA_1.01.02_3104_0019-text_region-3265-539-1301-544		19.0	37	1580	2.0	13.0	0		start			NL-HaNA_1.01.02_3104_19.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_19.0
3104	NL-HaNA_1.01.02_3104_0019-text_region-3095-1766-1451-487		19.0	37	1580	2.0	14.0	0		start			NL-HaNA_1.01.02_3104_19.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_19.0
3104	NL-HaNA_1.01.02_3104_0019-text_region-3125-2491-1363-413		19.0	37	1580	2.0	15.0	0		start			NL-HaNA_1.01.02_3104_19.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_19.0
3104	NL-HaNA_1.01.02_3104_0020-text_region-950-2790-1433-135		20.0	38	1580	2.0	17.0	0		start			NL-HaNA_1.01.02_3104_20.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_20.0
3104	NL-HaNA_1.01.02_3104_0020-text_region-1007-1956-1302-313		20.0	38	1580	2.0	18.0	0		start			NL-HaNA_1.01.02_3104_20.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_20.0
3104	NL-HaNA_1.01.02_3104_0020-text_region-1030-1485-1229-471		20.0	38	1580	2.0	19.0	0		start			NL-HaNA_1.01.02_3104_20.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_20.0
3104	NL-HaNA_1.01.02_3104_0020-text_region-2518-88-577-165		20.0	39	1580	2.0	19.0	0		header			NL-HaNA_1.01.02_3104_20.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_20.0
3104	NL-HaNA_1.01.02_3104_0020-text_region-3152-2056-1348-458		20.0	39	1580	2.0	20.0	0		start			NL-HaNA_1.01.02_3104_20.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_20.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-905-124-1474-312		21.0	40	1580	2.0	21.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-934-671-1507-264		21.0	40	1580	2.0	22.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-878-1196-1428-245		21.0	40	1580	2.0	23.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-951-1998-1247-210		21.0	40	1580	2.0	24.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-865-2810-1433-345		21.0	40	1580	2.0	25.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-3269-518-1405-312		21.0	41	1580	2.0	26.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-3181-1889-1521-287		21.0	41	1580	2.0	27.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-3123-2765-1419-158		21.0	41	1580	2.0	28.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0021-text_region-3150-3029-1523-113		21.0	41	1580	2.0	29.0	0		start			NL-HaNA_1.01.02_3104_21.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_21.0
3104	NL-HaNA_1.01.02_3104_0022-text_region-923-279-1203-321		22.0	42	1580	3.0	1.0	0		start			NL-HaNA_1.01.02_3104_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_22.0
3104	NL-HaNA_1.01.02_3104_0022-text_region-1233-1184-598-166		22.0	42	1580	3.0	2.0	0		start			NL-HaNA_1.01.02_3104_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_22.0
3104	NL-HaNA_1.01.02_3104_0022-text_region-1266-2134-967-241		22.0	42	1580	3.0	3.0	0		start			NL-HaNA_1.01.02_3104_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_22.0
3104	NL-HaNA_1.01.02_3104_0022-text_region-2793-94-1088-107		22.0	43	1580	3.0	3.0	0		header			NL-HaNA_1.01.02_3104_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_22.0
3104	NL-HaNA_1.01.02_3104_0022-text_region-3558-1941-1184-177		22.0	43	1580	3.0	4.0	0		start			NL-HaNA_1.01.02_3104_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_22.0
3104	NL-HaNA_1.01.02_3104_0022-text_region-3622-2744-738-151		22.0	43	1580	3.0	5.0	0		start			NL-HaNA_1.01.02_3104_22.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_22.0
3104	NL-HaNA_1.01.02_3104_0023-text_region-1228-1615-1002-228		23.0	44	1580	3.0	7.0	0		start			NL-HaNA_1.01.02_3104_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_23.0
3104	NL-HaNA_1.01.02_3104_0023-text_region-887-2846-1514-255		23.0	44	1580	3.0	8.0	0		start			NL-HaNA_1.01.02_3104_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_23.0
3104	NL-HaNA_1.01.02_3104_0023-text_region-2783-100-499-131		23.0	45	1580	3.0	8.0	0		header			NL-HaNA_1.01.02_3104_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_23.0
3104	NL-HaNA_1.01.02_3104_0023-text_region-3167-582-1466-239		23.0	45	1580	3.0	9.0	0		start			NL-HaNA_1.01.02_3104_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_23.0
3104	NL-HaNA_1.01.02_3104_0023-text_region-3155-1257-1521-164		23.0	45	1580	3.0	10.0	0		start			NL-HaNA_1.01.02_3104_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_23.0
3104	NL-HaNA_1.01.02_3104_0023-text_region-3116-2519-1680-212		23.0	45	1580	3.0	11.0	0		start			NL-HaNA_1.01.02_3104_23.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_23.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-1308-1067-822-273		24.0	46	1580	3.0	12.0	0		start			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-924-2224-1310-478		24.0	46	1580	3.0	13.0	0		start			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-1016-2702-1271-343		24.0	46	1580	3.0	14.0	0		start			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-2767-105-536-111		24.0	47	1580	3.0	14.0	0		header			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-3109-409-1543-229		24.0	47	1580	3.0	15.0	0		start			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-3722-1135-768-189		24.0	47	1580	3.0	16.0	0		start			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0024-text_region-3563-2472-884-254		24.0	47	1580	3.0	17.0	0		start			NL-HaNA_1.01.02_3104_24.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_24.0
3104	NL-HaNA_1.01.02_3104_0025-text_region-879-1792-1526-263		25.0	48	1580	3.0	18.0	0		start			NL-HaNA_1.01.02_3104_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_25.0
3104	NL-HaNA_1.01.02_3104_0025-text_region-1417-2855-928-164		25.0	48	1580	3.0	19.0	0		start			NL-HaNA_1.01.02_3104_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_25.0
3104	NL-HaNA_1.01.02_3104_0025-text_region-2784-91-513-130		25.0	49	1580	3.0	19.0	0		header			NL-HaNA_1.01.02_3104_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_25.0
3104	NL-HaNA_1.01.02_3104_0025-text_region-3288-706-1347-268		25.0	49	1580	3.0	20.0	0		start			NL-HaNA_1.01.02_3104_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_25.0
3104	NL-HaNA_1.01.02_3104_0025-text_region-3181-974-1436-172		25.0	49	1580	3.0	21.0	0		start			NL-HaNA_1.01.02_3104_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_25.0
3104	NL-HaNA_1.01.02_3104_0025-text_region-3522-1825-770-205		25.0	49	1580	3.0	22.0	0		start			NL-HaNA_1.01.02_3104_25.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_25.0
3104	NL-HaNA_1.01.02_3104_0026-text_region-1225-277-909-261		26.0	50	1580	3.0	23.0	0		start			NL-HaNA_1.01.02_3104_26.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_26.0
3104	NL-HaNA_1.01.02_3104_0026-text_region-1266-1700-916-267		26.0	50	1580	3.0	25.0	0		start			NL-HaNA_1.01.02_3104_26.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_26.0
3104	NL-HaNA_1.01.02_3104_0026-text_region-3185-872-1448-157		26.0	51	1580	3.0	26.0	0		start			NL-HaNA_1.01.02_3104_26.0	https://www.nationaalarchief.nl/onderzoeken/archief/1.01.02/invnr/3104/file/NL-HaNA_1.01.02_3104_26.0
